BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2022;76608;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2023;77971;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1981;25839;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1982;26300;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1983;26533;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1984;26939;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1985;27375;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1986;27712;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1987;27987;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1988;28331;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1989;28628;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1990;29338;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1991;29841;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1992;30711;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1993;31303;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1994;31775;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1995;32181;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1996;32423;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1997;32501;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1998;32549;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1999;32799;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2000;33037;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2001;33117;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2002;33289;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2003;33605;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2004;33771;Pers.;Personen;
1724;Wahlkreis Werdenberg;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2005;33960;Pers.;Personen;
