BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1981;7411;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1982;7418;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1983;7552;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1984;7705;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1985;7657;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1986;7732;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1987;7745;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1988;7745;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1989;7729;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1990;7775;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1991;7801;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1992;7736;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1993;7828;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1994;7910;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1995;8032;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1996;8064;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1997;8222;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1998;8285;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1999;8434;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2000;8457;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2001;8492;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2002;8448;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2003;8511;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2004;8592;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2005;8648;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2006;8661;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2007;8758;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2008;8986;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2009;9125;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2010;9280;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2011;9431;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2012;9572;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2013;9588;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2014;9576;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2015;9652;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2016;9779;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2017;9784;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2018;9691;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2019;9706;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2020;9747;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2021;9847;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2022;9914;Pers.;Personen;
3204;Wittenbach;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2023;10026;Pers.;Personen;
3211;Berg (SG);Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1981;661;Pers.;Personen;
3211;Berg (SG);Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1982;683;Pers.;Personen;
3211;Berg (SG);Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1983;718;Pers.;Personen;
3211;Berg (SG);Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1984;727;Pers.;Personen;
3211;Berg (SG);Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1985;750;Pers.;Personen;
3211;Berg (SG);Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1986;808;Pers.;Personen;
