"Kanton (-) / Bezirk (>>) / Gemeinde (......)";"Gebäudekategorie";"Anzahl Zimmer";"Bauperiode";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022"
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"1961-1970";2;6;6;6;6;6;6;6;8;10;12;12;17
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"1971-1980";4;4;4;4;4;4;5;5;5;4;4;4;4
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"1981-1990";11;11;11;11;11;11;11;11;11;11;12;12;12
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"1991-2000";7;7;7;7;7;7;18;18;18;7;7;7;6
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"2001-2005";1;1;1;1;1;1;0;0;0;0;0;0;0
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"2006-2010";1;1;1;1;1;3;3;3;3;3;4;2;2
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"2011-2015";0;0;1;0;0;3;3;3;3;3;5;5;0
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"Vor 1919";24;24;24;24;23;23;23;21;21;44;43;41;41
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"1919-1945";11;11;11;8;9;9;8;8;8;9;10;9;9
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"1946-1960";5;7;8;8;8;8;8;8;8;8;7;7;7
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"1961-1970";11;11;11;11;12;12;12;12;12;13;13;13;14
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"1971-1980";6;6;6;6;6;7;7;7;7;7;7;7;7
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"1981-1990";6;6;6;6;6;7;7;7;7;7;7;7;7
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"1991-2000";5;5;5;5;5;5;23;23;23;5;5;5;5
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;1;1;1;1;1
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"2006-2010";2;2;2;2;2;6;6;6;6;6;6;3;3
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"2011-2015";0;0;0;0;0;0;1;1;1;1;1;1;1
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"Vor 1919";9;9;9;9;9;9;9;9;9;16;17;17;15
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"1919-1945";3;3;3;3;3;3;3;3;3;4;3;3;3
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"1946-1960";4;4;3;3;3;3;3;3;3;3;2;2;2
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"1961-1970";14;15;16;16;17;17;17;17;17;17;17;17;18
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"1971-1980";13;13;13;13;13;12;12;11;11;10;10;10;10
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"1981-1990";7;7;7;7;7;7;8;8;8;8;8;8;8
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"1991-2000";6;6;6;6;6;6;11;12;12;7;7;7;7
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"2006-2010";2;2;2;2;2;3;3;3;3;3;3;2;2
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"2011-2015";0;0;2;6;6;6;6;6;6;0;0;0;0
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;2;2;2;2
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"Vor 1919";6;5;5;5;5;5;5;5;5;6;6;4;5
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"1919-1945";3;3;3;3;3;3;3;3;2;2;2;2;2
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"1946-1960";3;3;3;3;3;3;3;3;3;3;3;3;3
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"1961-1970";9;9;9;9;9;9;9;9;9;10;10;10;10
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"1971-1980";11;11;12;12;12;12;12;12;12;12;12;12;12
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"1981-1990";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"1991-2000";1;1;1;1;1;1;3;3;3;1;1;1;1
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"2006-2010";1;1;0;0;0;0;0;0;0;0;0;0;0
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"2011-2015";0;0;1;2;2;2;2;2;2;1;1;1;1
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"Vor 1919";9;9;9;7;7;7;7;6;5;5;6;7;7
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1919-1945";1;1;1;1;1;1;2;2;2;3;3;3;3
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1946-1960";4;4;4;4;4;4;4;4;4;4;4;4;4
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1961-1970";3;3;3;3;3;3;3;3;3;3;3;3;3
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1971-1980";4;4;4;4;4;4;4;2;2;2;2;2;2
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1981-1990";0;0;0;0;0;0;1;1;1;1;1;1;1
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1991-2000";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"2011-2015";0;0;0;0;1;1;1;1;1;1;1;1;0
"......3271 Buchs (SG)";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Einfamilienhäuser";"1 Zimmer";"Vor 1919";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3272 Gams";"Einfamilienhäuser";"1 Zimmer";"1919-1945";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3272 Gams";"Einfamilienhäuser";"1 Zimmer";"1946-1960";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3272 Gams";"Einfamilienhäuser";"1 Zimmer";"1961-1970";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3272 Gams";"Einfamilienhäuser";"1 Zimmer";"1971-1980";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Einfamilienhäuser";"1 Zimmer";"1981-1990";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Einfamilienhäuser";"1 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Einfamilienhäuser";"1 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Einfamilienhäuser";"1 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Einfamilienhäuser";"1 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Einfamilienhäuser";"1 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Einfamilienhäuser";"2 Zimmer";"Vor 1919";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Einfamilienhäuser";"2 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Einfamilienhäuser";"2 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Einfamilienhäuser";"2 Zimmer";"1961-1970";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3272 Gams";"Einfamilienhäuser";"2 Zimmer";"1971-1980";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3272 Gams";"Einfamilienhäuser";"2 Zimmer";"1981-1990";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Einfamilienhäuser";"2 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Einfamilienhäuser";"2 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Einfamilienhäuser";"2 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Einfamilienhäuser";"2 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Einfamilienhäuser";"2 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Einfamilienhäuser";"3 Zimmer";"Vor 1919";13;13;13;13;13;13;13;13;13;13;11;11;11
"......3272 Gams";"Einfamilienhäuser";"3 Zimmer";"1919-1945";0;0;1;0;1;1;1;1;1;1;1;1;1
"......3272 Gams";"Einfamilienhäuser";"3 Zimmer";"1946-1960";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3272 Gams";"Einfamilienhäuser";"3 Zimmer";"1961-1970";7;7;7;7;7;7;10;10;10;10;10;10;10
"......3272 Gams";"Einfamilienhäuser";"3 Zimmer";"1971-1980";10;10;10;10;10;10;10;10;10;10;10;10;10
"......3272 Gams";"Einfamilienhäuser";"3 Zimmer";"1981-1990";1;1;1;1;1;1;2;2;2;2;2;2;2
"......3272 Gams";"Einfamilienhäuser";"3 Zimmer";"1991-2000";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3272 Gams";"Einfamilienhäuser";"3 Zimmer";"2001-2005";1;1;0;0;0;0;0;0;0;0;0;0;1
"......3272 Gams";"Einfamilienhäuser";"3 Zimmer";"2006-2010";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3272 Gams";"Einfamilienhäuser";"3 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Einfamilienhäuser";"3 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Einfamilienhäuser";"4 Zimmer";"Vor 1919";39;37;38;39;39;38;40;40;39;39;38;37;38
"......3272 Gams";"Einfamilienhäuser";"4 Zimmer";"1919-1945";4;6;6;6;6;6;7;7;7;7;7;7;7
"......3272 Gams";"Einfamilienhäuser";"4 Zimmer";"1946-1960";5;6;6;6;6;6;7;7;7;7;7;7;7
"......3272 Gams";"Einfamilienhäuser";"4 Zimmer";"1961-1970";13;12;12;12;12;12;11;11;11;10;10;10;10
"......3272 Gams";"Einfamilienhäuser";"4 Zimmer";"1971-1980";8;9;9;9;10;12;11;11;11;11;11;11;11
"......3272 Gams";"Einfamilienhäuser";"4 Zimmer";"1981-1990";15;15;16;16;16;15;16;16;16;16;16;15;15
"......3272 Gams";"Einfamilienhäuser";"4 Zimmer";"1991-2000";14;14;14;15;15;16;17;17;17;16;16;16;15
"......3272 Gams";"Einfamilienhäuser";"4 Zimmer";"2001-2005";8;8;8;8;8;8;9;9;9;9;9;9;9
"......3272 Gams";"Einfamilienhäuser";"4 Zimmer";"2006-2010";5;5;5;5;5;5;5;5;5;5;5;5;5
"......3272 Gams";"Einfamilienhäuser";"4 Zimmer";"2011-2015";0;1;3;5;5;6;6;6;6;6;6;6;6
"......3272 Gams";"Einfamilienhäuser";"4 Zimmer";"2016-2022";0;0;0;0;0;0;0;2;3;3;4;6;7
"......3272 Gams";"Einfamilienhäuser";"5 Zimmer";"Vor 1919";45;44;44;41;42;42;44;44;44;43;43;41;41
"......3272 Gams";"Einfamilienhäuser";"5 Zimmer";"1919-1945";8;11;12;13;13;13;14;14;14;15;15;13;13
"......3272 Gams";"Einfamilienhäuser";"5 Zimmer";"1946-1960";4;4;4;4;4;4;3;3;3;3;3;3;3
"......3272 Gams";"Einfamilienhäuser";"5 Zimmer";"1961-1970";27;27;26;28;27;27;28;28;28;28;28;27;27
"......3272 Gams";"Einfamilienhäuser";"5 Zimmer";"1971-1980";48;48;50;48;48;47;50;50;50;51;51;51;52
"......3272 Gams";"Einfamilienhäuser";"5 Zimmer";"1981-1990";39;40;38;38;39;41;41;41;41;40;40;39;39
"......3272 Gams";"Einfamilienhäuser";"5 Zimmer";"1991-2000";33;33;33;33;34;34;41;41;41;41;40;40;40
"......3272 Gams";"Einfamilienhäuser";"5 Zimmer";"2001-2005";31;30;30;30;31;30;29;29;29;29;29;29;29
"......3272 Gams";"Einfamilienhäuser";"5 Zimmer";"2006-2010";19;19;20;20;20;20;20;20;20;19;18;18;18
"......3272 Gams";"Einfamilienhäuser";"5 Zimmer";"2011-2015";0;3;12;20;23;25;25;25;25;25;25;24;24
"......3272 Gams";"Einfamilienhäuser";"5 Zimmer";"2016-2022";0;0;0;0;0;0;3;8;14;18;19;19;19
"......3272 Gams";"Einfamilienhäuser";"6+ Zimmer";"Vor 1919";57;55;52;53;53;52;47;47;46;48;47;45;45
"......3272 Gams";"Einfamilienhäuser";"6+ Zimmer";"1919-1945";8;8;9;9;9;9;7;7;7;7;7;7;7
"......3272 Gams";"Einfamilienhäuser";"6+ Zimmer";"1946-1960";6;6;6;6;6;6;6;6;6;7;7;7;7
"......3272 Gams";"Einfamilienhäuser";"6+ Zimmer";"1961-1970";24;24;24;23;23;24;22;22;22;22;22;22;21
"......3272 Gams";"Einfamilienhäuser";"6+ Zimmer";"1971-1980";34;34;33;35;34;34;32;32;32;32;32;32;32
"......3272 Gams";"Einfamilienhäuser";"6+ Zimmer";"1981-1990";40;40;40;40;39;38;34;34;34;34;34;34;34
"......3272 Gams";"Einfamilienhäuser";"6+ Zimmer";"1991-2000";47;47;47;46;46;46;39;39;39;38;38;38;38
"......3272 Gams";"Einfamilienhäuser";"6+ Zimmer";"2001-2005";22;22;22;22;22;22;22;22;22;22;22;20;20
"......3272 Gams";"Einfamilienhäuser";"6+ Zimmer";"2006-2010";18;18;17;17;17;17;17;17;17;17;17;14;14
"......3272 Gams";"Einfamilienhäuser";"6+ Zimmer";"2011-2015";0;2;6;12;19;23;23;23;23;23;22;22;22
"......3272 Gams";"Einfamilienhäuser";"6+ Zimmer";"2016-2022";0;0;0;0;0;0;3;5;8;11;15;17;18
"......3272 Gams";"Mehrfamilienhäuser";"1 Zimmer";"Vor 1919";7;7;7;7;5;7;7;7;7;8;8;10;10
"......3272 Gams";"Mehrfamilienhäuser";"1 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Mehrfamilienhäuser";"1 Zimmer";"1946-1960";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3272 Gams";"Mehrfamilienhäuser";"1 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Mehrfamilienhäuser";"1 Zimmer";"1971-1980";2;2;2;2;2;2;2;2;2;1;1;1;1
"......3272 Gams";"Mehrfamilienhäuser";"1 Zimmer";"1981-1990";10;10;10;10;10;10;10;10;10;10;10;10;10
"......3272 Gams";"Mehrfamilienhäuser";"1 Zimmer";"1991-2000";4;4;4;4;4;4;4;4;4;4;5;5;5
"......3272 Gams";"Mehrfamilienhäuser";"1 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Mehrfamilienhäuser";"1 Zimmer";"2006-2010";1;1;1;1;1;1;1;1;1;2;2;2;2
"......3272 Gams";"Mehrfamilienhäuser";"1 Zimmer";"2011-2015";0;0;2;3;3;3;3;3;3;3;3;3;3
"......3272 Gams";"Mehrfamilienhäuser";"1 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Mehrfamilienhäuser";"2 Zimmer";"Vor 1919";12;11;10;11;11;11;13;13;13;12;15;15;14
"......3272 Gams";"Mehrfamilienhäuser";"2 Zimmer";"1919-1945";2;3;3;4;4;4;4;7;7;7;7;8;8
"......3272 Gams";"Mehrfamilienhäuser";"2 Zimmer";"1946-1960";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3272 Gams";"Mehrfamilienhäuser";"2 Zimmer";"1961-1970";3;3;3;3;3;3;3;3;3;3;3;3;4
"......3272 Gams";"Mehrfamilienhäuser";"2 Zimmer";"1971-1980";6;6;6;6;6;6;8;8;8;8;8;8;8
"......3272 Gams";"Mehrfamilienhäuser";"2 Zimmer";"1981-1990";27;27;27;27;27;27;27;27;27;27;27;27;27
"......3272 Gams";"Mehrfamilienhäuser";"2 Zimmer";"1991-2000";9;9;9;9;9;9;9;9;9;10;10;10;11
"......3272 Gams";"Mehrfamilienhäuser";"2 Zimmer";"2001-2005";1;1;1;1;1;1;1;1;1;1;1;0;0
"......3272 Gams";"Mehrfamilienhäuser";"2 Zimmer";"2006-2010";1;1;1;1;1;1;0;0;0;0;0;1;1
"......3272 Gams";"Mehrfamilienhäuser";"2 Zimmer";"2011-2015";0;2;2;6;6;7;7;7;7;7;7;7;7
"......3272 Gams";"Mehrfamilienhäuser";"2 Zimmer";"2016-2022";0;0;0;0;0;0;0;14;15;21;21;21;27
"......3272 Gams";"Mehrfamilienhäuser";"3 Zimmer";"Vor 1919";30;29;29;29;28;31;32;32;33;31;30;31;30
"......3272 Gams";"Mehrfamilienhäuser";"3 Zimmer";"1919-1945";0;1;1;3;3;4;4;8;8;8;8;8;8
"......3272 Gams";"Mehrfamilienhäuser";"3 Zimmer";"1946-1960";3;3;3;3;3;3;3;3;5;5;5;5;5
"......3272 Gams";"Mehrfamilienhäuser";"3 Zimmer";"1961-1970";7;7;7;7;7;9;7;7;7;7;7;7;7
"......3272 Gams";"Mehrfamilienhäuser";"3 Zimmer";"1971-1980";9;9;9;9;9;9;12;12;12;12;12;12;12
"......3272 Gams";"Mehrfamilienhäuser";"3 Zimmer";"1981-1990";30;31;31;31;31;33;33;33;33;34;34;34;34
"......3272 Gams";"Mehrfamilienhäuser";"3 Zimmer";"1991-2000";10;9;9;9;9;7;7;7;7;7;7;7;7
"......3272 Gams";"Mehrfamilienhäuser";"3 Zimmer";"2001-2005";2;2;4;4;4;4;4;4;4;4;2;2;0
"......3272 Gams";"Mehrfamilienhäuser";"3 Zimmer";"2006-2010";15;15;15;15;15;15;15;15;15;15;15;15;15
"......3272 Gams";"Mehrfamilienhäuser";"3 Zimmer";"2011-2015";0;8;17;29;35;38;44;44;44;44;44;44;44
"......3272 Gams";"Mehrfamilienhäuser";"3 Zimmer";"2016-2022";0;0;0;0;0;0;1;19;27;37;39;53;65
"......3272 Gams";"Mehrfamilienhäuser";"4 Zimmer";"Vor 1919";20;22;21;20;19;20;20;20;20;21;21;20;19
"......3272 Gams";"Mehrfamilienhäuser";"4 Zimmer";"1919-1945";3;3;3;4;4;5;5;5;5;5;5;4;4
"......3272 Gams";"Mehrfamilienhäuser";"4 Zimmer";"1946-1960";3;3;3;3;3;3;3;3;3;1;1;1;1
"......3272 Gams";"Mehrfamilienhäuser";"4 Zimmer";"1961-1970";13;13;17;17;17;18;16;16;16;16;16;16;14
"......3272 Gams";"Mehrfamilienhäuser";"4 Zimmer";"1971-1980";23;23;23;23;23;23;26;26;26;26;26;26;26
"......3272 Gams";"Mehrfamilienhäuser";"4 Zimmer";"1981-1990";38;39;39;39;39;39;40;40;40;41;41;41;41
"......3272 Gams";"Mehrfamilienhäuser";"4 Zimmer";"1991-2000";14;13;13;13;13;13;13;13;13;13;13;13;13
"......3272 Gams";"Mehrfamilienhäuser";"4 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Mehrfamilienhäuser";"4 Zimmer";"2006-2010";33;33;33;33;33;33;33;33;33;33;33;33;33
"......3272 Gams";"Mehrfamilienhäuser";"4 Zimmer";"2011-2015";0;11;25;29;33;36;36;36;36;36;37;37;37
"......3272 Gams";"Mehrfamilienhäuser";"4 Zimmer";"2016-2022";0;0;0;0;0;0;2;15;21;30;37;35;41
"......3272 Gams";"Mehrfamilienhäuser";"5 Zimmer";"Vor 1919";21;22;22;22;22;23;23;23;23;23;24;24;23
"......3272 Gams";"Mehrfamilienhäuser";"5 Zimmer";"1919-1945";1;1;1;1;1;1;1;1;1;1;1;2;2
"......3272 Gams";"Mehrfamilienhäuser";"5 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Mehrfamilienhäuser";"5 Zimmer";"1961-1970";3;3;3;3;3;3;2;2;2;2;2;2;3
"......3272 Gams";"Mehrfamilienhäuser";"5 Zimmer";"1971-1980";4;4;4;4;4;4;4;4;4;3;3;3;3
"......3272 Gams";"Mehrfamilienhäuser";"5 Zimmer";"1981-1990";10;10;10;10;10;10;11;11;11;12;12;12;12
"......3272 Gams";"Mehrfamilienhäuser";"5 Zimmer";"1991-2000";4;4;4;4;4;4;4;4;4;6;7;7;8
"......3272 Gams";"Mehrfamilienhäuser";"5 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Mehrfamilienhäuser";"5 Zimmer";"2006-2010";10;10;10;10;10;9;9;9;9;10;10;11;11
"......3272 Gams";"Mehrfamilienhäuser";"5 Zimmer";"2011-2015";0;0;2;5;7;7;7;7;7;7;7;7;7
"......3272 Gams";"Mehrfamilienhäuser";"5 Zimmer";"2016-2022";0;0;0;0;0;0;1;2;2;2;2;9;9
"......3272 Gams";"Mehrfamilienhäuser";"6+ Zimmer";"Vor 1919";14;14;13;12;12;11;13;13;12;11;12;16;16
"......3272 Gams";"Mehrfamilienhäuser";"6+ Zimmer";"1919-1945";2;3;3;3;3;3;3;3;3;3;3;2;2
"......3272 Gams";"Mehrfamilienhäuser";"6+ Zimmer";"1946-1960";1;1;1;1;1;1;1;1;0;0;0;0;0
"......3272 Gams";"Mehrfamilienhäuser";"6+ Zimmer";"1961-1970";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3272 Gams";"Mehrfamilienhäuser";"6+ Zimmer";"1971-1980";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3272 Gams";"Mehrfamilienhäuser";"6+ Zimmer";"1981-1990";4;4;4;4;4;4;4;4;4;4;4;6;6
"......3272 Gams";"Mehrfamilienhäuser";"6+ Zimmer";"1991-2000";4;4;4;4;4;4;4;4;4;5;5;5;5
"......3272 Gams";"Mehrfamilienhäuser";"6+ Zimmer";"2001-2005";1;1;1;1;1;1;1;1;1;1;1;0;0
"......3272 Gams";"Mehrfamilienhäuser";"6+ Zimmer";"2006-2010";2;2;2;2;2;3;3;3;3;3;3;3;3
"......3272 Gams";"Mehrfamilienhäuser";"6+ Zimmer";"2011-2015";0;0;1;2;2;2;2;2;2;2;3;3;3
"......3272 Gams";"Mehrfamilienhäuser";"6+ Zimmer";"2016-2022";0;0;0;0;0;0;0;0;1;1;4;2;2
"......3272 Gams";"Wohngebäude mit Nebennutzung";"1 Zimmer";"Vor 1919";2;3;3;3;5;3;3;3;3;3;3;3;3
"......3272 Gams";"Wohngebäude mit Nebennutzung";"1 Zimmer";"1919-1945";0;0;0;0;0;2;2;0;0;0;0;0;0
"......3272 Gams";"Wohngebäude mit Nebennutzung";"1 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Wohngebäude mit Nebennutzung";"1 Zimmer";"1961-1970";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3272 Gams";"Wohngebäude mit Nebennutzung";"1 Zimmer";"1971-1980";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Wohngebäude mit Nebennutzung";"1 Zimmer";"1981-1990";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Wohngebäude mit Nebennutzung";"1 Zimmer";"1991-2000";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3272 Gams";"Wohngebäude mit Nebennutzung";"1 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Wohngebäude mit Nebennutzung";"1 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Wohngebäude mit Nebennutzung";"1 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Wohngebäude mit Nebennutzung";"1 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Wohngebäude mit Nebennutzung";"2 Zimmer";"Vor 1919";6;6;6;6;6;6;4;4;4;4;5;5;5
"......3272 Gams";"Wohngebäude mit Nebennutzung";"2 Zimmer";"1919-1945";1;1;1;1;2;2;2;2;2;2;2;1;1
"......3272 Gams";"Wohngebäude mit Nebennutzung";"2 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3272 Gams";"Wohngebäude mit Nebennutzung";"2 Zimmer";"1961-1970";1;1;1;4;4;4;4;4;4;4;4;4;4
"......3272 Gams";"Wohngebäude mit Nebennutzung";"2 Zimmer";"1971-1980";3;3;3;3;3;3;3;3;3;3;3;3;3
"......3272 Gams";"Wohngebäude mit Nebennutzung";"2 Zimmer";"1981-1990";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3272 Gams";"Wohngebäude mit Nebennutzung";"2 Zimmer";"1991-2000";3;3;3;3;3;3;3;3;3;3;3;3;3
"......3272 Gams";"Wohngebäude mit Nebennutzung";"2 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
